📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
2023;Tour du Pays Basque;06-avr-23;4;Santurtzi;Santurtzi;175;Accidentée;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;5
2023;Tour du Pays Basque;07-avr-23;5;Amorebieta-Etxano;Amorebieta-Etxano;166;Montagne;Sergio Higuita;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;5
2023;Tour du Pays Basque;08-avr-23;6;Eibar;Eibar;138;Montagne;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;5
2023;Paris-Roubaix;09-avr-23;;Compiègne;Roubaix;256;Classique;Mathieu van der Poel;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Flèche Brabançonne;12-avr-23;;Louvain;Overijse;205;Classique;Dorian Godon;;Long format;Eurosport;Très rare;Autre;;4,5
2023;Amstel Gold Race;16-avr-23;;Maastricht;Valkenburg;253,6;Classique;Tadej Pogačar;;Long format;Eurosport;Peu courant;Classique ou Semi-classique;;4
2023;Tour des Alpes;17-avr-23;1;Rattenberg;Alpbach;127;Accidentée;Tao Geoghegan Hart;Tao Geoghegan Hart;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour des Alpes;18-avr-23;2;Reith im Alpbachtal;Renon;165;Accidentée;Tao Geoghegan Hart;Tao Geoghegan Hart;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour des Alpes;19-avr-23;3;Renon;Brentonico;162;Montagne;Lennard Kämna;Tao Geoghegan Hart;Long format;Eurosport;Très rare;Autre;;4,5
2023;Flèche Wallonne;19-avr-23;;Herve;Huy;194;Classique;Tadej Pogačar;;Long format;Eurosport;Peu courant;Classique ou Semi-classique;;4
2023;Tour des Alpes;20-avr-23;4;Rovereto;Predazzo;152;Montagne;Gregor Mühlberger;Tao Geoghegan Hart;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour des Alpes;21-avr-23;5;Cavalese;Brunico;144;Accidentée;Simon Carr;Tao Geoghegan Hart;Long format;Eurosport;Très rare;Autre;;4,5
2023;Liège-Bastogne-Liège;23-avr-23;;Liège;Liège;258;Classique;Remco Evenepoel;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Tour de Romandie;25-avr-23;0;Port-Valais;Port-Valais;6,8;Prologue;Josef Černý;Josef Černý;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Romandie;26-avr-23;1;Crissier;vallée de Joux;171;Accidentée;Ethan Vernon;Ethan Vernon;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Romandie;27-avr-23;2;Morteau;La Chaux-de-Fonds;163;Accidentée;Ethan Hayter;Ethan Hayter;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Romandie;28-avr-23;3;Châtel-Saint-Denis;Châtel-Saint-Denis;19;Chrono individuel;Juan Ayuso;Juan Ayuso;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Romandie;29-avr-23;4;Sion;Thyon;161,5;Montagne;Adam Yates;Adam Yates;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Romandie;30-avr-23;5;Vufflens-la-Ville;Genève;171;Accidentée;Fernando Gaviria;Adam Yates;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta Femenina;01-mai-23;1;Torrevieja;Torrevieja;14,5;Chrono par équipe;Team Jumbo–Visma;Anna Henderson;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta Femenina;02-mai-23;2;Orihuela;Pilar de la Horadada;105,8;Plat;Charlotte Kool;Marianne Vos;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta Femenina;03-mai-23;3;Elche de la Sierra;La Roda;158;Plat;Marianne Vos;Marianne Vos;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta Femenina;04-mai-23;4;Cuenca;Guadalajara;133,1;Accidentée;Marianne Vos;Marianne Vos;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta Femenina;05-mai-23;5;La Cabrera;Riaza;129,2;Montagne;Demi Vollering;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2023;Giro;06-mai-23;1;Fossacesia;Ortona;19,6;Chrono individuel;Remco Evenepoel;Remco Evenepoel;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Vuelta Femenina;06-mai-23;6;Castro Urdiales;Laredo;106,7;Accidentée;Gaia Realini;Annemiek van Vleuten;Long format;Eurosport;Très rare;Autre;;5
2023;Giro;07-mai-23;2;Teramo;San Salvo;201;Plat;Jonathan Milan;Remco Evenepoel;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Vuelta Femenina;07-mai-23;7;Pola de Siero;Lagos de Covadonga;93,7;Montagne;Demi Vollering;Annemiek van Vleuten;Long format;Eurosport;Très rare;Autre;;5
2023;Tro Bro Leon;07-mai-23;;Plouguerneau;Lannilis;204;Classique;Giacomo Nizzolo;;Long format;Eurosport;Très rare;Autre;;5
2023;Giro;08-mai-23;3;Vasto;Melfi;216;Accidentée;Michael Matthews;Remco Evenepoel;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;09-mai-23;4;Venosa;Lago Laceno;175;Montagne;Aurélien Paret-Peintre;Andreas Leknessund;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;10-mai-23;5;Atripalda;Salerno;171;Accidentée;Kaden Groves;Andreas Leknessund;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;11-mai-23;6;Naples;Naples;162;Accidentée;Mads Pedersen;Andreas Leknessund;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;12-mai-23;7;Capua;Gran Sasso;218;Montagne;Davide Bais;Andreas Leknessund;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;13-mai-23;8;Terni;Fossombrone;207;Accidentée;Ben Healy;Andreas Leknessund;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;14-mai-23;9;Savignano sul Rubicone;Cesena;35;Chrono individuel;Remco Evenepoel;Remco Evenepoel;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;16-mai-23;10;Scandiano;Viareggio;196;Accidentée;Magnus Cort;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;17-mai-23;11;Camaiore;Tortona;219;Plat;Pascal Ackermann;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;18-mai-23;12;Bra;Rivoli;179;Accidentée;Nico Denz;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;19-mai-23;13;Le Châble;Crans-Montana;74;Montagne;Einers Rubio;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;20-mai-23;14;Sierre;Cassano Magnago;193;Montagne;Nico Denz;Bruno Armirail;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;21-mai-23;15;Seregno;Bergamo;195;Accidentée;Brandon McNulty;Bruno Armirail;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;23-mai-23;16;Sabbio Chiese;Monte Bondone;203;Montagne;João Almeida;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;24-mai-23;17;Pergine Valsugana;Caorle;195;Plat;Alberto Dainese;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;25-mai-23;18;Oderzo;Val di Zoldo;161;Montagne;Filippo Zana;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;26-mai-23;19;Longarone;Tre Cime di Lavaredo;183;Montagne;Santiago Buitrago;Geraint Thomas;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;27-mai-23;20;Tarvisio;Monte Lussari;18,6;Chrono individuel;Primož Roglič;Primož Roglič;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Giro;28-mai-23;21;Rome;Rome;126;Plat;Mark Cavendish;Primož Roglič;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2023;Dauphiné Libéré;04-juin-23;1;Chambon-sur-Lac;Chambon-sur-Lac;158;Accidentée;Christophe Laporte;Christophe Laporte;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Dauphiné Libéré;05-juin-23;2;Brassac-les-Mines;La Chaise-Dieu;167;Accidentée;Julian Alaphilippe;Christophe Laporte;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Dauphiné Libéré;06-juin-23;3;Monistrol-sur-Loire;Le Coteau;191;Plat;Christophe Laporte;Christophe Laporte;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Dauphiné Libéré;07-juin-23;4;Cours;Belmont-de-la-Loire;31;Chrono individuel;Mikkel Bjerg;Mikkel Bjerg;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Dauphiné Libéré;08-juin-23;5;Cormoranche-sur-Saône;Salins-les-Bains;191;Accidentée;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Dauphiné Libéré;09-juin-23;6;Nantua;Crest-Voland;168;Accidentée;Georg Zimmermann;Jonas Vingegaard;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Dauphiné Libéré;10-juin-23;7;Porte-de-Savoie;Col de la Croix-de-Fer;147;Montagne;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Tour de Suisse;11-juin-23;1;Einsiedeln;Einsiedeln;13;Chrono individuel;Stefan Küng;Stefan Küng;Long format;Eurosport;Très rare;Autre;;5
2023;Dauphiné Libéré;11-juin-23;8;Le Pont-de-Claix;Grenoble;152;Montagne;Giulio Ciccone;Jonas Vingegaard;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Tour de Suisse;12-juin-23;2;Beromünster;Nottwil;173;Plat;Biniam Girmay;Stefan Küng;Long format;Eurosport;Rare;Autre;;4,5
2023;Tour de Suisse;13-juin-23;3;Tavel;Villars-sur-Ollon;143;Montagne;Mattias Skjelmose;Mattias Skjelmose;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Belgique;14-juin-23;1;Montaigu-Zichem;Montaigu-Zichem;165;Plat;Jasper Philipsen;Jasper Philipsen;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Slovénie;14-juin-23;1;Celje;Rogaska Slatina;188;Accidentée;Dylan Groenewegen;Dylan Groenewegen;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Suisse;14-juin-23;4;Monthey;Loèche-les-Bains;152;Montagne;Felix Gall;Felix Gall;Long format;Eurosport;Très rare;Autre;;5
2023;Route d'Occitanie;15-juin-23;1;Narbonne;Gruissan;184;Plat;Marijn van den Berg;Marijn van den Berg;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Belgique;15-juin-23;2;Merelbeke;Knocke-Heyst;175,5;Plat;Fabio Jakobsen;Fabio Jakobsen;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Slovénie;15-juin-23;2;Žalec;Ormož;163;Accidentée;Dylan Groenewegen;Dylan Groenewegen;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Suisse;15-juin-23;5;Fiesch;La Punt Chamues-ch;211;Montagne;Juan Ayuso;Mattias Skjelmose;Long format;Eurosport;Très rare;Autre;;5
2023;Route d'Occitanie;16-juin-23;2;Cazouls-lès-Béziers;Graulhet;182;Accidentée;Jason Tesson;Marijn van den Berg;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Belgique;16-juin-23;3;Beveren;Beveren;15;Chrono individuel;Mathieu van der Poel;Mathieu van der Poel;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Slovénie;16-juin-23;3;Grosuplje;Postojna;173;Accidentée;Ide Schelling;Dylan Groenewegen;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Suisse;16-juin-23;6;Coire;Oberwil-Lieli;141;Accidentée;Etape neutralisée;Mattias Skjelmose;Long format;Eurosport;Très rare;Autre;;5
2023;Route d'Occitanie;17-juin-23;3;Gimont;Nistos;189;Montagne;Michael Woods;Michael Woods;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Belgique;17-juin-23;4;Durbuy;Durbuy;172,5;Accidentée;Fabio Jakobsen;Mathieu van der Poel;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Slovénie;17-juin-23;4;Ljubljana;Kobarid;165;Montagne;Jesús David Peña;Filippo Zana;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Suisse;17-juin-23;7;Tübach;Weinfelden;183,5;Accidentée;Remco Evenepoel;Mattias Skjelmose;Long format;Eurosport;Très rare;Autre;;5
2023;Route d'Occitanie;18-juin-23;4;Saint-Gaudens;Saint-Girons;165;Montagne;Simon Carr;Michael Woods;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Belgique;18-juin-23;5;Bruxelles;Bruxelles;195;Plat;Fabio Jakobsen;Mathieu van der Poel;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Slovénie;18-juin-23;5;Vrhnika;Novo Mesto;142;Accidentée;Matej Mohorič;Filippo Zana;Long format;Eurosport;Très rare;Autre;;4,5
2023;Tour de Suisse;18-juin-23;8;Saint-Germain-Laval;Gaiserwald;25;Chrono individuel;Juan Ayuso;Mattias Skjelmose;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France;01-juil-23;1;Bilbao;Bilbao;182;Accidentée;Adam Yates;Adam Yates;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;02-juil-23;2;Vitoria-Gasteiz;San Sebastian;209;Accidentée;Victor Lafay;Adam Yates;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;03-juil-23;3;Amorebieta-Etxano;Bayonne;193,5;Plat;Jasper Philipsen;Adam Yates;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;04-juil-23;4;Dax;Nogaro;182;Plat;Jasper Philipsen;Adam Yates;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;05-juil-23;5;Pau;Laruns;163;Montagne;Jai Hindley;Jai Hindley;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;06-juil-23;6;Tarbes;Cauterets;145;Montagne;Tadej Pogačar;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;07-juil-23;7;Mont-de-Marsan;Bordeaux;170;Plat;Jasper Philipsen;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;08-juil-23;8;Libourne;Limoges;201;Accidentée;Mads Pedersen;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;09-juil-23;9;Saint-Léonard-de-Noblat;Puy de Dôme;182,5;Montagne;Michael Woods;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;11-juil-23;10;Vulcania;Issoire;164,8;Accidentée;Pello Bilbao;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;12-juil-23;11;Clermont-Ferrand;Moulins;180;Plat;Jasper Philipsen;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;13-juil-23;12;Roanne;Belleville-en-Beaujolais;169;Accidentée;Ion Izagirre;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;14-juil-23;13;Châtillon-sur-Chalaronne;Grand Colombier;138;Montagne;Michał Kwiatkowski;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;15-juil-23;14;Annemasse;Morzine;152;Montagne;Carlos Rodríguez;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;16-juil-23;15;Les Gets;Saint-Gervais-Mont-Blanc;179;Montagne;Wout Poels;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;18-juil-23;16;Passy;Combloux;22,4;Chrono individuel;Jonas Vingegaard;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;19-juil-23;17;Saint-Gervais-Mont-Blanc;Courchevel;166;Montagne;Felix Gall;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;20-juil-23;18;Moûtiers;Bourg-en-Bresse;185;Plat;Kasper Asgreen;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;21-juil-23;19;Moirans-en-Montagne;Poligny;173;Accidentée;Matej Mohorič;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;22-juil-23;20;Belfort;Le Markstein;133,5;Montagne;Tadej Pogačar;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France Femmes;23-juil-23;1;Clermont-Ferrand;Clermont-Ferrand;124,1;Accidentée;Lotte Kopecky;Lotte Kopecky;Long format;;Très rare;Autre;;5
2023;Tour de France;23-juil-23;21;Saint-Quentin-en-Yvelines;Paris-Champs-Elysées;115;Plat;Jordi Meeus;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France Femmes;24-juil-23;2;Clermont-Ferrand;Mauriac;151,7;Accidentée;Liane Lippert;Lotte Kopecky;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;25-juil-23;3;Collonges-la-Rouge;Montignac-Lascaux;147,2;Accidentée;Lorena Wiebes;Lotte Kopecky;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;26-juil-23;4;Cahors;Rodez;177,1;Accidentée;Yara Kastelijn;Yara Kastelijn;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;27-juil-23;5;Onet-le-Château;Albi;126,1;Plat;Lorena Wiebes;Yara Kastelijn;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;28-juil-23;6;Albi;Blagnac;122,1;Plat;Emma Norsgaard;Van Vleuten Annemiek;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;29-juil-23;7;Lannemezan;Tourmalet Bagnères-de-Bigorre;89,8;Montagne;Demi Vollering;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;30-juil-23;8;Pau;Pau;22,6;Chrono individuel;Marlen Reusser;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2023;Championnat du Monde;06-août-23;;Édimbourg;Glasgow;271,1;Course en ligne;Mathieu van der Poel;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Championnats du Monde Espoirs;09-août-23;;Balloch;Glasgow;168,4;Course en ligne;Axel Laurance;;Long format;Eurosport;Très rare;Autre;;5
2023;Championnat du Monde;13-août-23;;Balloch;Glasgow;154,1;Course en ligne;Lotte Kopecky;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Vuelta;26-août-23;1;Barcelona;Barcelona;14,8;Chrono par équipe;Team dsm-firmenich;Lorenzo Milesi;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;27-août-23;2;Mataró;Barcelona;182;Accidentée;Andreas Kron;Andrea Piccolo;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;28-août-23;3;Súria;Arinsal;158,5;Montagne;Remco Evenepoel;Remco Evenepoel;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;29-août-23;4;Andorra la Vella;Tarragona;185;Accidentée;Kaden Groves;Remco Evenepoel;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;30-août-23;5;Morella;Burriana;186,5;Accidentée;Kaden Groves;Remco Evenepoel;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;01-sept-23;7;Utiel;Oliva;201;Plat;Geoffrey Soupe;Lenny Martinez;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;02-sept-23;8;Dénia;Xorret de Catí;165;Montagne;Primož Roglič;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;03-sept-23;9;Cartagena;Collado de la Cruz de Caravaca;184,5;Accidentée;Lennard Kämna;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Bretagne Classic-GP Plouay;03-sept-23;;Plouay;Plouay;258;Classique;Valentin Madouas;;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta;05-sept-23;10;Valladolid;Valladolid;25,8;Chrono individuel;Filippo Ganna;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;06-sept-23;11;Lerma;La Laguna Negra;165;Accidentée;Jesús Herrada;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;07-sept-23;12;Ólvega;Zaragoza;151;Plat;Juan Sebastián Molano;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;08-sept-23;13;Formigal (Huesca la Magia);Col du Tourmalet;135;Montagne;Jonas Vingegaard;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;09-sept-23;14;Sauveterre-de-Béarn;Larra-Belagua;156,5;Montagne;Remco Evenepoel;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;10-sept-23;15;Pamplona;Lekunberri;158,5;Accidentée;Rui Costa;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;GP Montreal;10-sept-23;;Montréal;Montréal;221;Classique;Adam Yates;;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta;12-sept-23;16;Liencres Playa;Bejes;120,5;Accidentée;Jonas Vingegaard;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;13-sept-23;17;Ribadesella;Alto de L'Angliru;124,5;Montagne;Primož Roglič;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;14-sept-23;18;Pola de Allande;La Cruz de Linares;179;Montagne;Remco Evenepoel;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;15-sept-23;19;La Bañeza;Íscar;177,5;Plat;Alberto Dainese;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;16-sept-23;20;Manzanares el Real;Guadarrama;208;Accidentée;Wout Poels;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Vuelta;17-sept-23;21;Hipódromo de la Zarzuela;Madrid;101,5;Plat;Kaden Groves;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4,5
2023;Championnats d'Europe;24-sept-23;;Assen;Wijster;200;Classique;Christophe Laporte;;Long format;Eurosport;Peu courant;Autre;;3,5
2023;Tour d'Emilie;30-sept-23;;Carpi;San Luca;204;Classique;Primož Roglič;;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Lombardie;07-oct-23;;Côme;Bergame;238;Classique;Tadej Pogačar;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Tour de Turquie;10-oct-23;;Fethiye;Babadağ;104;Montagne;Alexey Lutsenko;Alexey Lutsenko;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta;31-août-23;6;La Vall d'Uixó;Observatorio Astrofísico de Javalambre;183,5;Montagne;Sepp Kuss;Lenny Martinez;Long format;Eurosport;Courant;Grand Tour;;4,5
2024;Clásica Jaén;12-févr-24;;Baeza;Úbeda;158;Classique;Oier Lazkano;;Long format;Eurosport;Très rare;Autre;;4
2024;Gran Camino;22-févr-24;1;La Corogne;La Corogne;15;Chrono individuel;Joshua Tarling;Joshua Tarling;Long format;Eurosport;Très rare;Autre;;4
2024;Gran Camino;23-févr-24;2;Taboada;Chantada;151;Classique;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;4
2024;Gran Camino;24-févr-24;3;Xinzo de Limia;Castillo de Ribadavia;173;Classique;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;4
2024;Faun Ardèche Classic;24-févr-24;;Guilherand-Granges;Guilherand-Granges;166;Classique;Juan Ayuso;;Long format;Eurosport;Peu courant;Autre;;3
2024;Omloop Het Nieuwsblad;24-févr-24;;Gand;Ninove;202;Classique;Jan Tratnik;;Long format;Eurosport;Très rare;Autre;;4,5
2024;Faun Drôme Classic;25-févr-24;;Étoile-sur-Rhône;Étoile-sur-Rhône;189;Classique;Marc Hirschi;;Long format;Eurosport;Peu courant;Autre;;3
